start,end,index_real,index_nullA,index_nullB,gap_nullA,gap_nullB,pearson
2024-11-03 19:00:00+00:00,2025-01-02 19:00:00+00:00,0.7103846388927895,0.6424386400651068,0.6765417489223231,0.06794599882768271,0.03384288997046636,0.7310129596377931
2024-11-04 19:00:00+00:00,2025-01-03 19:00:00+00:00,0.712050634278116,0.6401815281982932,0.6666309498375868,0.07186910607982278,0.04541968444052924,0.7294385829612998
2024-11-05 19:00:00+00:00,2025-01-04 19:00:00+00:00,0.7136699432127543,0.6426095358413331,0.6759910533821927,0.07106040737142127,0.03767888983056167,0.727294632880211
2024-11-06 19:00:00+00:00,2025-01-05 19:00:00+00:00,0.7207347416022245,0.6525479421499839,0.6794070267116536,0.0681867994522406,0.041327714890570855,0.7220340432506215
2024-11-07 19:00:00+00:00,2025-01-06 19:00:00+00:00,0.7269205275705057,0.6567097241068156,0.687357481777367,0.07021080346369013,0.03956304579313874,0.7321311666223652
2024-11-08 19:00:00+00:00,2025-01-07 19:00:00+00:00,0.7238503149468319,0.6536154310210753,0.6802566791579515,0.07023488392575661,0.043593635788880425,0.7347383637422646
2024-11-09 19:00:00+00:00,2025-01-08 19:00:00+00:00,0.7265466567978288,0.6506592439034616,0.6857892641240301,0.07588741289436718,0.04075739267379874,0.7391989041621121
2024-11-10 19:00:00+00:00,2025-01-09 19:00:00+00:00,0.7283463451337263,0.6447611105344963,0.6955849810473392,0.08358523459923006,0.03276136408638708,0.7465849859902146
2024-11-11 19:00:00+00:00,2025-01-10 19:00:00+00:00,0.7294335944311453,0.6490096211548858,0.7275678439446231,0.0804239732762595,0.0018657504865221552,0.7462278156358964
2024-11-12 19:00:00+00:00,2025-01-11 19:00:00+00:00,0.7368304592702086,0.6564845816675956,0.6880175208959467,0.08034587760261303,0.04881293837426193,0.7478992123479108
2024-11-13 19:00:00+00:00,2025-01-12 19:00:00+00:00,0.7434214204677227,0.6669146704398821,0.7367408519972473,0.07650675002784069,0.00668056847047549,0.7463616138590742
2024-11-14 19:00:00+00:00,2025-01-13 19:00:00+00:00,0.7470796144201468,0.6654020568371697,0.6868750496826374,0.08167755758297712,0.06020456473750946,0.7443429689969308
2024-11-15 19:00:00+00:00,2025-01-14 19:00:00+00:00,0.7520380495298948,0.6695788252413534,0.6938127837558635,0.08245922428854147,0.05822526577403131,0.7449574824818804
2024-11-16 19:00:00+00:00,2025-01-15 19:00:00+00:00,0.7534573343564199,0.6632266348560926,0.7118077834549443,0.09023069950032736,0.041649550901475596,0.7520045678956242
2024-11-17 19:00:00+00:00,2025-01-16 19:00:00+00:00,0.7500941627108312,0.6562438336743505,0.7298352470107763,0.09385032903648072,0.02025891570005489,0.7544373572574139
2024-11-18 19:00:00+00:00,2025-01-17 19:00:00+00:00,0.7551387405797055,0.6600888172365134,0.7065234531241857,0.09504992334319218,0.048615287455519796,0.7558176783304312
2024-11-19 19:00:00+00:00,2025-01-18 19:00:00+00:00,0.7529571209049215,0.6624280521125118,0.7357519041134036,0.09052906879240974,0.017205216791517874,0.7553558814277657
2024-11-20 19:00:00+00:00,2025-01-19 19:00:00+00:00,0.7437386905796438,0.6602996962757152,0.7097555586143971,0.08343899430392865,0.033983131965246716,0.7433746126607048
2024-11-21 19:00:00+00:00,2025-01-20 19:00:00+00:00,0.795833798684176,0.7278339616770673,0.776245868680545,0.06799983700710877,0.019587930003631016,0.7639309894812889
2024-11-22 19:00:00+00:00,2025-01-21 19:00:00+00:00,0.7923853973848103,0.7262698621089352,0.7936718951137971,0.0661155352758751,-0.001286497728986813,0.764415397767519
2024-11-23 19:00:00+00:00,2025-01-22 19:00:00+00:00,0.7924103886609462,0.7299112543825842,0.7397616089197446,0.062499134278361956,0.052648779741201523,0.7645713204798604
2024-11-24 19:00:00+00:00,2025-01-23 19:00:00+00:00,0.7891440845075742,0.7253277259086502,0.7820561965475681,0.06381635859892398,0.007087887960006145,0.7633767987246781
2024-11-25 19:00:00+00:00,2025-01-24 19:00:00+00:00,0.7904833733881383,0.728426283117338,0.7484423219141143,0.06205709027080031,0.04204105147402404,0.765284045102114
2024-11-26 19:00:00+00:00,2025-01-25 19:00:00+00:00,0.7948925837789258,0.7316669603542123,0.7837924218632969,0.0632256234247135,0.011100161915628903,0.7634459212230619
2024-11-27 19:00:00+00:00,2025-01-26 19:00:00+00:00,0.7971608818146878,0.7317120493318218,0.7485747037348546,0.06544883248286604,0.04858617807983323,0.7666722412099704
2024-11-28 19:00:00+00:00,2025-01-27 19:00:00+00:00,0.7967847660409647,0.7269639580424389,0.7639887011208021,0.06982080799852586,0.032796064920162626,0.7750089894983158
2024-11-29 19:00:00+00:00,2025-01-28 19:00:00+00:00,0.7920497735836403,0.7194503840792996,0.7796103715443645,0.07259938950434064,0.012439402039275738,0.7768038824180198
2024-11-30 19:00:00+00:00,2025-01-29 19:00:00+00:00,0.7898368439105722,0.7141909188517316,0.7313222316571457,0.0756459250588406,0.05851461225342647,0.7794359636685371
2024-12-01 19:00:00+00:00,2025-01-30 19:00:00+00:00,0.7881621962976125,0.7120538627423514,0.7692153951528246,0.07610833355526114,0.018946801144787973,0.7787380486361208
2024-12-02 19:00:00+00:00,2025-01-31 19:00:00+00:00,0.7853778979811199,0.7099192697576157,0.7729741609249242,0.07545862822350424,0.012403737056195685,0.774824378066214
2024-12-03 19:00:00+00:00,2025-02-01 19:00:00+00:00,0.7843963628110662,0.7108904018302378,0.7430100025474975,0.0735059609808284,0.04138636026356868,0.7743768268205666
2024-12-04 19:00:00+00:00,2025-02-02 19:00:00+00:00,0.786305368394884,0.7014994168995965,0.7282885387888649,0.08480595149528747,0.05801682960601906,0.7809414960778719
2024-12-05 19:00:00+00:00,2025-02-03 19:00:00+00:00,0.8804311181748152,0.8345504339350236,0.8666455580013076,0.045880684239791636,0.013785560173507627,0.7765380635794177
